productname,variationname,companyname,homeloantype,mintotalloanamount,maxlvr,minlvr,fixmonth,allowssplitloan,hasoffsetaccount,isfirsthomebuyersavailable,requiresfirsthomebuyers,hasowneroccupiedpurpose,hasinvestmentpurpose,hasprincipalandinterest,hasinterestonly,minloanterm,maxloanterm,hasweeklyrepayments,hasfortnightlyrepayments,hasmonthlyrepayments,isnewcustomer,labels
No Frills Home Loan,No Frills Home Loan,Qudos Bank,VARIABLE,150000.0,80.0,0.0,nan,False,False,True,False,True,False,True,False,1,30,True,True,True,False,3
Equity Extra Investment Overdraft,"Equity Extra Investment Overdraft ($250k+, LVR 80%-95%)",Summerland Credit Union,VARIABLE,250000.0,95.0,80.0,nan,False,False,True,False,False,True,False,True,1,30,True,True,True,False,4
Equity Extra Investment Overdraft,"Equity Extra Investment Overdraft ($150k-$250k, LVR 80%-95%)",Summerland Credit Union,VARIABLE,150000.0,95.0,80.0,nan,False,False,True,False,False,True,False,True,1,30,True,True,True,False,4
Liberty Free Home Loan (Interest Only),Liberty Free Home Loan (Interest Only) (LVR 60%-70%),Liberty Financial,VARIABLE,50000.0,70.0,60.0,nan,True,True,True,False,True,False,False,True,10,30,True,True,True,False,0
Liberty Free Home Loan (Interest Only),Liberty Free Home Loan (Interest Only) (LVR < 60%),Liberty Financial,VARIABLE,50000.0,60.0,0.0,nan,True,True,True,False,True,False,False,True,10,30,True,True,True,False,0
Liberty Free Investment Loan (Interest Only),Liberty Free Investment Loan (Interest Only) (LVR < 60%),Liberty Financial,VARIABLE,50000.0,60.0,0.0,nan,True,True,True,False,False,True,False,True,10,30,True,True,True,False,1
Liberty Free Investment Loan (Interest Only),Liberty Free Investment Loan (Interest Only) (LVR 80%-95%),Liberty Financial,VARIABLE,50000.0,95.0,80.0,nan,True,True,True,False,False,True,False,True,10,30,True,True,True,False,1
Investment Loan Plus (Interest Only),Investment Loan Plus (Interest Only),Auswide Bank,VARIABLE,10000.0,80.0,0.0,nan,False,True,True,False,False,True,False,True,1,30,True,True,True,False,1
Real Deal Variable Investment Loan (Interest Only),Real Deal Variable Investment Loan (Interest Only),Newcastle Permanent,VARIABLE,50000.0,80.0,0.0,nan,True,True,True,False,False,True,False,True,1,30,True,True,True,False,1
Interest Only Investment Loan,Interest Only Investment Loan,Hunter United,VARIABLE,100000.0,80.0,0.0,nan,False,False,True,False,False,True,False,True,1,5,True,True,True,False,4
Fixed Rate Home Loan (Interest Only),Fixed Rate Home Loan (Interest Only) 2 Years,CUA,FIXED,10000.0,95.0,0.0,24.0,True,False,True,False,True,False,False,True,1,30,False,False,True,False,0
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 1 Year,CUA,FIXED,10000.0,80.0,0.0,12.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 5 Years,CUA,FIXED,10000.0,80.0,0.0,60.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Fresh Start Basic Variable Home Loan (Interest Only),Fresh Start Basic Home Loan (Interest Only),CUA,VARIABLE,0.0,90.0,0.0,nan,True,False,True,False,True,False,False,True,1,30,True,True,True,False,0
Premium Fixed Rate Home Loan (Interest Only),Premium Fixed Rate Home Loan (Interest Only) 1 Year,CUA,FIXED,10000.0,95.0,0.0,12.0,True,False,True,False,True,False,False,True,1,30,False,False,True,False,0
Premium Fixed Rate Investment Loan (Interest Only),Premium Fixed Rate Investment Loan (Interest Only) 1 Year,CUA,FIXED,10000.0,80.0,0.0,12.0,True,True,True,False,False,True,False,True,1,30,False,False,True,False,4
Premium Fixed Rate Investment Loan (Interest Only),Premium Fixed Rate Investment Loan (Interest Only) 3 Years,CUA,FIXED,10000.0,80.0,0.0,36.0,True,True,True,False,False,True,False,True,1,30,False,False,True,False,4
Pepper Easy Alt Doc Plus Home Loan (Near Prime) (Interest Only),Pepper Easy Alt Doc Plus Home Loan (Near Prime) (Interest Only) (LVR < 65%),Pepper,VARIABLE,50000.0,65.0,0.0,nan,True,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Easy Alt Doc Plus Home Loan (Near Prime) (Interest Only),Pepper Easy Alt Doc Plus Home Loan (Near Prime) (Interest Only) (LVR 75%-80%),Pepper,VARIABLE,50000.0,80.0,75.0,nan,True,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Easy Plus Home Loan (Near Prime) (Interest Only),Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR < 65%),Pepper,VARIABLE,50000.0,65.0,0.0,nan,False,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Easy Plus Home Loan (Near Prime) (Interest Only),Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR 85%-90%),Pepper,VARIABLE,50000.0,90.0,85.0,nan,False,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Easy Plus Home Loan (Near Prime) (Interest Only),Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR 80%-85%),Pepper,VARIABLE,50000.0,85.0,80.0,nan,False,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Easy Plus Home Loan (Near Prime) (Interest Only),Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR 90%-95%),Pepper,VARIABLE,50000.0,95.0,90.0,nan,False,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Advantage Home Loan (Specialist),Pepper Advantage Home Loan (Specialist) (Principal and Interest) (LVR 70%-75%),Pepper,VARIABLE,50000.0,75.0,70.0,nan,False,True,True,False,True,False,True,False,1,40,True,True,True,False,3
Pepper Advantage Home Loan (Specialist),Pepper Advantage Home Loan (Specialist) (Principal and Interest) (LVR 75%-80%),Pepper,VARIABLE,50000.0,80.0,75.0,nan,False,True,True,False,True,False,True,False,1,40,True,True,True,False,3
Pepper Advantage Home Loan (Specialist),Pepper Advantage Home Loan (Specialist) (Principal and Interest) (LVR 55%-65%),Pepper,VARIABLE,50000.0,65.0,55.0,nan,False,True,True,False,True,False,True,False,1,40,True,True,True,False,3
Pepper Advantage Home Loan (Specialist),Pepper Advantage Home Loan (Specialist) (Principal and Interest) (LVR 65%-70%),Pepper,VARIABLE,50000.0,70.0,65.0,nan,False,True,True,False,True,False,True,False,1,40,True,True,True,False,3
Pepper Advantage Plus Home Loan (Specialist) (Interest Only),Pepper Advantage Plus Home Loan (Specialist) (Interest Only) (LVR < 55%),Pepper,VARIABLE,50000.0,55.0,0.0,nan,True,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Advantage Plus Home Loan (Specialist) (Interest Only),Pepper Advantage Plus Home Loan (Specialist) (Interest Only) (LVR 55%-65%),Pepper,VARIABLE,50000.0,65.0,55.0,nan,True,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Advantage Alt Doc Home Loan (Specialist),Pepper Advantage Alt Doc Home Loan (Specialist) (Principal and Interest) (LVR 55%-65%),Pepper,VARIABLE,50000.0,65.0,55.0,nan,True,True,True,False,True,False,True,False,1,40,True,True,True,False,3
Pepper Advantage Alt Doc Home Loan (Specialist),Pepper Advantage Alt Doc Home Loan (Specialist) (Principal and Interest) (LVR 80%-85%),Pepper,VARIABLE,50000.0,85.0,80.0,nan,True,True,True,False,True,False,True,False,1,40,True,True,True,False,3
Pepper Advantage Alt Doc Home Loan (Specialist),Pepper Advantage Alt Doc Home Loan (Specialist) (Principal and Interest) (LVR 75%-80%),Pepper,VARIABLE,50000.0,80.0,75.0,nan,True,True,True,False,True,False,True,False,1,40,True,True,True,False,3
Pepper Advantage Alt Doc Plus Home Loan (Specialist) (Interest Only),Pepper Advantage Alt Doc Plus Home Loan (Specialist) (Interest Only) (LVR 70%-75%),Pepper,VARIABLE,50000.0,75.0,70.0,nan,True,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Advantage Alt Doc Plus Home Loan (Specialist) (Interest Only),Pepper Advantage Alt Doc Plus Home Loan (Specialist) (Interest Only) (LVR < 55%),Pepper,VARIABLE,50000.0,55.0,0.0,nan,True,True,True,False,True,False,False,True,1,40,True,True,True,False,0
Pepper Essential Plus Home Loan (Prime) (Interest Only),Pepper Essential Plus Home Loan (Prime) (Interest Only) (LVR 90%-95%),Pepper,VARIABLE,100000.0,95.0,90.0,nan,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Pepper Essential Plus Home Loan (Prime) (Interest Only),Pepper Essential Plus Home Loan (Prime) (Interest Only) (LVR 75%-80%),Pepper,VARIABLE,100000.0,80.0,75.0,nan,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Pepper Essential Plus Home Loan (Prime) (Interest Only),Pepper Essential Plus Home Loan (Prime) (Interest Only) (LVR 65%-70%),Pepper,VARIABLE,100000.0,70.0,65.0,nan,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Pepper Essential Plus Home Loan (Prime) (Interest Only),Pepper Essential Plus Home Loan (Prime) (Interest Only) (LVR 80%-85%),Pepper,VARIABLE,100000.0,85.0,80.0,nan,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Pepper Essential Alt Doc Plus Home Loan (Prime) (Interest Only),Pepper Essential Alt Doc Plus Home Loan (Prime) (Interest Only) (LVR 55%-65%),Pepper,VARIABLE,50000.0,65.0,55.0,nan,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Pepper Essential Alt Doc Plus Home Loan (Prime) (Interest Only),Pepper Essential Alt Doc Plus Home Loan (Prime) (Interest Only) (LVR 70%-75%),Pepper,VARIABLE,50000.0,75.0,70.0,nan,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Pepper Essential Alt Doc Plus Home Loan (Prime) (Interest Only),Pepper Essential Alt Doc Plus Home Loan (Prime) (Interest Only) (LVR 75%-80%),Pepper,VARIABLE,50000.0,80.0,75.0,nan,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Accelerator Package Home Loan (Principal and Interest) Special,Accelerator Package Home Loan (Principal and Interest) ($250k+) (New Customer),Community First Credit Union,VARIABLE,250000.0,95.0,0.0,nan,True,True,True,False,True,False,True,False,5,30,True,True,True,False,3
Fixed Lite Investment Loan (Interest Only),Fixed Lite Investment Loan (Interest Only) 5 Years,Illawarra Credit Union,FIXED,30000.0,95.0,0.0,60.0,False,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Lite Investment Loan (Interest Only),Fixed Lite Investment Loan (Interest Only) 3 Years,Illawarra Credit Union,FIXED,30000.0,95.0,0.0,36.0,False,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Investment Loan (Interest Only),Fixed Investment Loan (Interest Only) 3 Years,Illawarra Credit Union,FIXED,250000.0,95.0,0.0,36.0,False,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Investment Loan (Interest Only),Fixed Investment Loan (Interest Only) 1 Year,Illawarra Credit Union,FIXED,250000.0,95.0,0.0,12.0,False,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Lite Investment Loan (Interest Only),Fixed Lite Investment Loan (Interest Only) 2 Years,Catalyst Money,FIXED,30000.0,95.0,0.0,24.0,False,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Lite Investment Loan (Interest Only),Fixed Lite Investment Loan (Interest Only) 3 Years,Catalyst Money,FIXED,30000.0,95.0,0.0,36.0,False,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Investment Loan (Interest Only),Fixed Investment Loan (Interest Only) 1 Year,Catalyst Money,FIXED,250000.0,95.0,0.0,12.0,False,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Investment Loan (Interest Only),Fixed Investment Loan (Interest Only) 2 Years,Catalyst Money,FIXED,250000.0,95.0,0.0,24.0,False,True,True,False,False,True,False,True,1,30,True,True,True,False,4
First Home Buyer Loan,First Home Buyer Loan,SCU,VARIABLE,150000.0,95.0,0.0,nan,True,False,True,False,True,False,True,False,1,40,True,True,True,False,3
Affinity Home Loan Package (Principal and Interest),Affinity Home Loan Package (Principal and Interest) (LVR 80%-90%) ,FCCS Credit Union,VARIABLE,0.0,90.0,80.0,nan,False,True,True,False,True,False,True,False,0,30,True,True,True,False,3
Affinity Home Loan Package (Interest Only) ,Affinity Home Loan Package (Interest Only) (LVR 80%-90%)  ,FCCS Credit Union,VARIABLE,0.0,90.0,80.0,nan,False,True,True,False,True,False,False,True,0,30,True,True,True,False,0
Affinity Investment Loan Package (Principal and Interest) ,Affinity Investment Loan Package (Principal and Interest) (LVR < 80%) ,FCCS Credit Union,VARIABLE,0.0,80.0,0.0,nan,False,True,True,False,False,True,True,False,0,30,True,True,True,False,1
Affinity Investment Loan Package (Interest Only),Affinity Investment Loan Package (Interest Only) (LVR < 80%)  ,FCCS Credit Union,VARIABLE,0.0,80.0,0.0,nan,False,True,True,False,False,True,False,True,0,30,True,True,True,False,1
Wealth Builder Investment Loan Fixed (Interest Only),Wealth Builder Investment Loan Fixed (Interest Only) 3 Years,Australian Unity,FIXED,200000.0,80.0,0.0,36.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Wealth Builder Investment Loan Fixed (Interest Only),Wealth Builder Investment Loan Fixed (Interest Only) 5 Years,Australian Unity,FIXED,200000.0,90.0,0.0,60.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Wealth Builder Package Investment Loan Fixed (Interest Only),Wealth Builder Package Investment Loan Fixed (Interest Only) 1 Year,Australian Unity,FIXED,200000.0,90.0,0.0,12.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Wealth Builder Package Investment Loan (Interest Only),Wealth Builder Package Investment Loan (Interest Only),Australian Unity,VARIABLE,200000.0,80.0,0.0,nan,True,True,True,False,False,True,False,True,1,30,True,True,True,False,1
"Health, Wealth & Happiness Home Loan Fixed (Interest Only)","Health, Wealth & Happiness Home Loan Fixed (Interest Only) 1 Year",Australian Unity,FIXED,200000.0,90.0,0.0,12.0,True,False,True,False,True,False,False,True,1,30,True,True,True,False,0
"Health, Wealth & Happiness Home Loan Fixed (Interest Only)","Health, Wealth & Happiness Home Loan Fixed Special (Interest Only) 3 Years",Australian Unity,FIXED,200000.0,90.0,0.0,36.0,True,False,True,False,True,False,False,True,1,30,True,True,True,False,0
"Health, Wealth & Happiness Package Home Loan Fixed (Interest Only)","Health, Wealth & Happiness Package Home Loan Fixed (Interest Only) 1 Year",Australian Unity,FIXED,200000.0,90.0,0.0,12.0,True,False,True,False,True,False,False,True,5,30,True,True,True,False,0
"Health, Wealth & Happiness Package Home Loan Fixed (Interest Only)","Health, Wealth & Happiness Package Home Loan Fixed (Interest Only) 5 Years",Australian Unity,FIXED,200000.0,90.0,0.0,60.0,True,False,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartFix Home Loan (Interest Only),SmartFix Home Loan (Interest Only) 1 Year,Adelaide Bank,FIXED,10000.0,70.0,0.0,12.0,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartFix Home Loan (Interest Only),SmartFix Home Loan (Interest Only) 5 Years,Adelaide Bank,FIXED,10000.0,70.0,0.0,60.0,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartFix Home Loan (Interest Only),SmartFix Home Loan (Interest Only) 3 Years,Adelaide Bank,FIXED,10000.0,70.0,0.0,36.0,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartFit Home Loan (Interest Only),SmartFit Home Loan (Interest Only) (LVR 90%-95%),Adelaide Bank,VARIABLE,10000.0,95.0,90.0,nan,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartDoc Home Loan (Interest Only),SmartDoc Home Loan (Interest Only),Adelaide Bank,VARIABLE,10000.0,80.0,0.0,nan,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartDoc Investment Loan (Interest Only),SmartDoc Investment Loan (Interest Only),Adelaide Bank,VARIABLE,10000.0,80.0,0.0,nan,True,True,True,False,False,True,False,True,5,30,True,True,True,False,1
SmartSaver Fixed Home Loan (Interest Only),SmartSaver Fixed Home Loan (Interest Only) 5 Years,Adelaide Bank,FIXED,10000.0,70.0,0.0,60.0,True,False,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartSaver Fixed Home Loan (Interest Only),SmartSaver Fixed Home Loan (Interest Only) 2 Years,Adelaide Bank,FIXED,10000.0,70.0,0.0,24.0,True,False,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartSaver Fixed Home Loan (Interest Only),SmartSaver Fixed Home Loan (Interest Only) 4 Years,Adelaide Bank,FIXED,10000.0,70.0,0.0,48.0,True,False,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartDoc Home Loan Fixed (Interest Only),SmartDoc Home Loan Fixed (Interest Only) 3 Years,Adelaide Bank,FIXED,10000.0,70.0,0.0,36.0,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartDoc Home Loan Fixed (Interest Only),SmartDoc Home Loan Fixed (Interest Only) 2 Years,Adelaide Bank,FIXED,10000.0,70.0,0.0,24.0,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
SmartDoc Investment Loan Fixed (Interest Only),SmartDoc Investment Loan Fixed (Interest Only) 1 Year,Adelaide Bank,FIXED,10000.0,70.0,0.0,12.0,True,True,True,False,False,True,False,True,5,30,True,True,True,False,4
SmartDoc Investment Loan Fixed (Interest Only),SmartDoc Investment Loan Fixed (Interest Only) 2 Years,Adelaide Bank,FIXED,10000.0,70.0,0.0,24.0,True,True,True,False,False,True,False,True,5,30,True,True,True,False,4
SmartDoc Investment Loan Fixed (Interest Only),SmartDoc Investment Loan Fixed (Interest Only) 4 Years,Adelaide Bank,FIXED,10000.0,70.0,0.0,48.0,True,True,True,False,False,True,False,True,5,30,True,True,True,False,4
